,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8
153,Markowitz,0.005282088421324715,42,100,0.0009668097428411626,1.894223821460178e-08,0.44194549899523433,0.36572131074760683,0.19233319025715884
154,Markowitz,0.005282267012115845,31,100,0.0036588772255042867,1.9753302934501227e-07,0.4447588772255043,0.36320935945643174,0.192031763318064
155,Markowitz,0.0052822108994551335,35,100,0.0029010423223357895,1.4142036863350887e-07,0.4381989576776642,0.36706120088553984,0.19473984143679618
156,Markowitz,0.005282122459725813,43,100,0.0018290904820484344,5.2980639313193745e-08,0.43927090951795156,0.36678798096178034,0.19394110952026802
157,Markowitz,0.0052820764030033435,43,100,0.0006579224057050026,6.923916843516731e-09,0.440442077594295,0.3661225862169007,0.19343533618880443
158,Markowitz,0.005282205760948644,23,100,0.002337216058223235,1.3628186214427462e-07,0.44039340599153515,0.36396937795024165,0.19563721605822323
159,Markowitz,0.005282084326236099,43,100,0.0011110401452118501,1.4847149599171716e-08,0.44061911801264503,0.36671104014521183,0.19266984184214264
160,Markowitz,0.005282069439100438,43,100,0.00014537736617281638,3.998606220440015e-11,0.4412453773661728,0.36554474842739876,0.19320987420642857
161,Markowitz,0.005282084594497147,44,100,0.0011286756779843587,1.511541064709576e-08,0.44057580195749946,0.36672867567798434,0.1926955223645155
162,Markowitz,0.005282120434486262,37,100,0.0018779138177095756,5.0955399761611064e-08,0.44297791381770957,0.36445586782948297,0.1925662183528075
163,Markowitz,0.005282319895144277,29,100,0.003840545022711195,2.504160577770226e-07,0.4449405450227112,0.36188061458607357,0.19317884039121483
164,Markowitz,0.005282072874818369,53,100,0.0004117172191914764,3.39573186930453e-09,0.4413614179128951,0.3651882827808085,0.1934502993062961
165,Markowitz,0.005282073508384409,43,100,0.0005078420360942193,4.029297909213803e-09,0.4416078420360942,0.36554977972708336,0.19284237823682282
166,Markowitz,0.005282087020595952,32,100,0.00098932075786215,1.7541509451587944e-08,0.4412625709957485,0.3664267497621138,0.19231067924213785
167,Markowitz,0.005282401018968716,24,100,0.0037400363301961503,3.315398822163057e-07,0.4414709455580029,0.36185996366980383,0.1966690907721933
168,Markowitz,0.005282168620691852,32,100,0.0027281230703017356,9.914160535237637e-08,0.43972143728896046,0.3683281230703017,0.1919504396407377
169,Markowitz,0.005282077438959746,42,100,0.0004807573543554322,7.959873245776128e-09,0.4411328278274646,0.36511924264564455,0.19374792952689077
170,Markowitz,0.005282188671874134,37,100,0.0028330733287997845,1.191927876337609e-07,0.4428520581319455,0.3627669266712002,0.19438101519685386
171,Markowitz,0.005290466317999308,19,100,0.02241824084785099,8.396838912808069e-06,0.418681759152149,0.37584016852686014,0.2054780723209908
172,Markowitz,0.005282090695176441,43,100,0.0011045219226980263,2.121608994130192e-08,0.4416035631301769,0.3662009587925211,0.19219547807730197
173,Markowitz,0.005282076304629226,39,100,0.00043046572424765284,6.825542725637235e-09,0.4407431133221645,0.36552642095358795,0.19373046572424765
174,Markowitz,0.005282078434794768,47,100,0.0006801420754990462,8.95570826785902e-09,0.44041985792450095,0.36593745987567095,0.19364268219982808
175,Markowitz,0.0052820717053962095,44,100,0.00041952903424630206,2.2263097095021056e-09,0.4415195290342463,0.3653048754160904,0.19317559554966326
176,Markowitz,0.005282104232395032,34,100,0.0013748150498944789,3.475330853219133e-08,0.44160823448626224,0.3664665805636323,0.19192518495010552
177,Markowitz,0.005282236394168856,37,100,0.0026190464336837416,1.669150823556051e-07,0.43991995320634675,0.3641610003599695,0.19591904643368374
178,Markowitz,0.005282249959696321,35,100,0.0029175854325256267,1.804806098208364e-07,0.43818241456747437,0.3663687043799073,0.19544888105261835
179,Markowitz,0.005282081077400337,47,100,0.0007742958177813786,1.1598313837124508e-08,0.4417957724442048,0.3656785233735764,0.19252570418221862
180,Markowitz,0.005282350451145218,25,100,0.0034279683456981958,2.809720587183123e-07,0.43978230971616844,0.3634897219381331,0.1967279683456982
181,Markowitz,0.005282090069583928,44,100,0.0012097399963892363,2.0590497427745713e-08,0.44230973999638923,0.36479550605822325,0.1928947539453876
182,Markowitz,0.005282235215128836,38,100,0.0030279697845325693,1.6573604233634243e-07,0.44050952159316004,0.36862796978453255,0.19086250862230722
183,Markowitz,0.005282112410400766,40,100,0.001217941347727125,4.293131426573449e-08,0.44114208986415276,0.36438205865227286,0.19447585148357452
184,Markowitz,0.005282134485702126,40,100,0.0018778248264517128,6.500661562606341e-08,0.4417636480176869,0.36372217517354827,0.19451417680876484
185,Markowitz,0.005282103654737511,36,100,0.0011168820511147093,3.4175651011415786e-08,0.4407344879888447,0.36484862996004064,0.1944168820511147
186,Markowitz,0.005282291626506563,39,100,0.003961773512899447,2.2214742006337884e-07,0.43790908558493025,0.3695617735128994,0.19252914090217038
187,Markowitz,0.005282127840532371,39,100,0.0014126369371991465,5.83614458713258e-08,0.441062544717274,0.3642248183455269,0.19471263693719915
188,Markowitz,0.005282095672645485,44,100,0.0012833535915144356,2.619355898500486e-08,0.43981664640848556,0.3667454644982692,0.1934378890932449
189,Markowitz,0.005282096231696992,31,100,0.0009681951247446918,2.675261049234906e-08,0.4408484704361363,0.3648833344391191,0.1942681951247447
190,Markowitz,0.005282087046513822,39,100,0.0007740286964314225,1.7567427321868445e-08,0.44079223372521603,0.3651337375783527,0.19407402869643142
191,Markowitz,0.005282131750944378,43,100,0.002120810160869846,6.227185787768125e-08,0.43938113297199666,0.3677208101608698,0.1928980568671335
192,Markowitz,0.005282078382990629,41,100,0.0005717556307076044,8.90390412875558e-09,0.44122301073499365,0.3650282443692924,0.1937487448957141
193,Markowitz,0.0052821629651321825,31,100,0.001894994258424848,9.34860456824893e-08,0.4398125536641179,0.36499245207745723,0.19519499425842485
194,Markowitz,0.005282070282317586,35,100,0.0002873726170124491,8.032310858108183e-10,0.44138737261701244,0.3654283496084785,0.1931842777745087
